Directory,Filename,CreateDate,GPSLatitude,GPSLongitude
/Users/eddiedickey/Flickr/2017,video_37366589116.mov,2017:07:04 19:01:41,38.5793,-122.5786
/Users/eddiedickey/Flickr/2017,video_36704636234.mov,2017:07:29 03:37:18,37.9073,-122.5513
/Users/eddiedickey/Flickr/2017,37619081855_ae9e5e849a_o.jpg,2017:11:18 10:03:57,37.8270416666667,-122.491402777778
/Users/eddiedickey/Flickr/2017,38450190536_e86d9b2947_o.jpg,2017:11:18 10:03:51,37.8270083333333,-122.491333333333
/Users/eddiedickey/Flickr/2017,24757802957_abe0c6e07c_o.jpg,2017:12:31 21:31:22,34.0525638888889,-118.524247222222
/Users/eddiedickey/Flickr/2017,26730311379_14da58444b_o.jpg,2017:11:18 07:48:35,37.8268,-122.488547222222
/Users/eddiedickey/Flickr/2017,38729765295_a5f710caff_o.jpg,2017:12:31 16:12:23,34.0355305555556,-118.536361111111
/Users/eddiedickey/Flickr/2017,video_34621585505.mov,2017:01:21 21:14:59,38.4407,-122.712
/Users/eddiedickey/Flickr/2017,24757796227_076ac2d1df_o.jpg,2017:12:31 21:32:47,34.0525361111111,-118.524216666667
/Users/eddiedickey/Flickr/2017,38478928922_43de1fcb99_o.jpg,2017:11:17 18:09:51,37.8270138888889,-122.491202777778
/Users/eddiedickey/Flickr/2017,25754679698_52ac2bbd04_o.jpg,2017:12:31 16:10:55,34.0354611111111,-118.536383333333
/Users/eddiedickey/Flickr/2017,26759122309_2e598eb4a9_o.jpg,2017:11:17 17:00:33,37.8268555555556,-122.491119444444
/Users/eddiedickey/Flickr/2017,37619073725_107d1b6580_o.jpg,2017:11:17 21:18:24,37.8270527777778,-122.491325
/Users/eddiedickey/Flickr/2017,39625991391_a81be214ac_o.jpg,2017:12:31 16:23:37,34.038475,-118.542488888889
/Users/eddiedickey/Flickr/2017,37795246084_9a318b593c_o.jpg,2017:11:17 17:43:08,37.827,-122.491286111111
/Users/eddiedickey/Flickr/2017,38729744725_51e4143a4e_o.jpg,2017:12:31 16:30:56,34.0387888888889,-118.543822222222
/Users/eddiedickey/Flickr/2017,38454726896_135c3d90e1_o.jpg,2017:11:18 15:56:10,38.2345194444444,-122.639580555556
/Users/eddiedickey/Flickr/2017,37790390594_6fe30f3da7_o.jpg,2017:11:17 18:10:21,37.827025,-122.491263888889
/Users/eddiedickey/Flickr/2017,26734852799_f641ec514d_o.jpg,2017:11:18 15:56:14,38.2345194444444,-122.639580555556
/Users/eddiedickey/Flickr/2017,video_37414025811.mov,2017:08:19 19:03:20,38.7392,-120.0322
/Users/eddiedickey/Flickr/2017,24757830437_8a031599f5_o.jpg,2017:12:31 16:12:29,34.0355111111111,-118.536347222222
/Users/eddiedickey/Flickr/2017,39626034051_8866e08066_o.jpg,2017:12:31 16:10:49,34.0354611111111,-118.536383333333
/Users/eddiedickey/Flickr/2017,video_36704605994.mov,2017:07:04 18:29:42,38.5793,-122.5786
/Users/eddiedickey/Flickr/2017,39626028651_fec226aa77_o.jpg,2017:12:31 16:12:27,34.0355111111111,-118.536347222222
/Users/eddiedickey/Flickr/2017,24633715248_d7d6731c56_o.jpg,2017:11:18 10:10:45,37.827075,-122.491355555556
/Users/eddiedickey/Flickr/2017,24757834627_6538ffb055_o.jpg,2017:12:31 16:12:28,34.0355111111111,-118.536347222222
/Users/eddiedickey/Flickr/2017,24757804717_de72f47d7c_o.jpg,2017:12:31 16:35:54,34.0380555555556,-118.541380555556
/Users/eddiedickey/Flickr/2017,video_34339998550.mov,2017:05:15 23:00:14,,
/Users/eddiedickey/Flickr/2017,27848723079_3ff3902aae_o.jpg,2017:12:31 17:14:02,34.0461055555556,-118.5298
/Users/eddiedickey/Flickr/2010,point-reyes-seashore_14988798330_o.jpg,2010:12:27 14:13:12,,
/Users/eddiedickey/Flickr/2010,contemplating_14313789541_o.jpg,2010:12:18 21:59:02,,
/Users/eddiedickey/Flickr/2019,49587510962_b15817ab78_o.jpg,2019:12:23 21:31:19,37.9155916666667,-122.508186111111
/Users/eddiedickey/Flickr/2019,49589000457_84e4f8095d_o.jpg,2019:12:25 09:34:57,38.9044333333333,-119.982619444444
/Users/eddiedickey/Flickr/2019,49588752476_3b5ec6cb46_o.jpg,2019:12:01 13:33:18,42.1875305555556,-122.691894444444
/Users/eddiedickey/Flickr/2019,49588751646_b950b1d104_o.jpg,2019:12:22 14:26:15,37.7916972222222,-122.413361111111
/Users/eddiedickey/Flickr/2019,49588263298_6b295d2ebd_o.jpg,2019:11:28 17:56:08,40.6426805555556,-111.284111111111
/Users/eddiedickey/Flickr/2019,49588994362_2972c4cc05_o.jpg,2019:12:22 14:33:52,37.7916972222222,-122.413308333333
/Users/eddiedickey/Flickr/2019,49588259998_082a86cf8f_o.jpg,2019:12:22 14:26:16,37.791725,-122.413361111111
/Users/eddiedickey/Flickr/2019,49588997662_72a6b11fbe_o.jpg,2019:11:29 08:56:25,40.6427916666667,-111.284713888889
/Users/eddiedickey/Flickr/2019,49588994937_a7ce89b0b9_o.jpg,2019:12:22 14:26:16,37.791725,-122.413361111111
/Users/eddiedickey/Flickr/2019,49587263841_0bf840a196_o.jpg,2019:12:24 20:41:01,38.9048,-119.982583333333
/Users/eddiedickey/Flickr/2019,49588264428_905b305b29_o.jpg,2019:11:28 13:19:34,40.57555,-111.792052777778
/Users/eddiedickey/Flickr/2019,49588757296_672fb274f4_o.jpg,2019:11:28 10:08:03,40.6423555555556,-111.283844444444
/Users/eddiedickey/Flickr/2019,49588753996_2b8040201b_o.jpg,2019:11:29 08:56:18,40.6427916666667,-111.284713888889
/Users/eddiedickey/Flickr/2019,49588751696_1df07e0bcb_o.jpg,2019:12:22 14:26:15,37.7916972222222,-122.413361111111
/Users/eddiedickey/Flickr/2019,49588265078_ae27a43021_o.jpg,2019:11:28 11:48:52,40.575625,-111.792130555556
/Users/eddiedickey/Flickr/2019,49588258478_11f8c2c158_o.jpg,2019:12:22 16:17:34,37.7917333333333,-122.413430555556
/Users/eddiedickey/Flickr/2019,49588751546_454ba12841_o.jpg,2019:12:22 14:26:15,37.7916972222222,-122.413361111111
/Users/eddiedickey/Flickr/2019,49588752866_a203174d7a_o.jpg,2019:11:29 08:56:35,40.6428194444444,-111.284722222222
/Users/eddiedickey/Flickr/2019,49588757306_2e697d25ea_o.jpg,2019:12:25 09:37:36,38.9045361111111,-119.982505555556
/Users/eddiedickey/Flickr/2019,49588994372_5550e58df3_o.jpg,2019:12:22 14:34:00,37.7916972222222,-122.413308333333
/Users/eddiedickey/Flickr/2019,49588259083_e3488a1938_o.jpg,2019:12:22 14:34:00,37.7916972222222,-122.413308333333
/Users/eddiedickey/Flickr/2019,49588756171_b7efb64c00_o.jpg,2019:11:28 13:19:34,40.57555,-111.792052777778
/Users/eddiedickey/Flickr/2019,49588755391_9175f3c92b_o.jpg,2019:11:28 13:21:57,40.5756083333333,-111.792122222222
/Users/eddiedickey/Flickr/2019,49588750206_cc8ea412a5_o.jpg,2019:12:22 15:18:50,37.7917055555556,-122.413405555556
/Users/eddiedickey/Flickr/2019,49588752586_cfe6701e75_o.jpg,2019:11:29 17:47:43,40.6430027777778,-111.284805555556
/Users/eddiedickey/Flickr/2019,49588757946_d5938663f8_o.jpg,2019:12:25 09:56:13,38.90445,-119.982344444444
/Users/eddiedickey/Flickr/2019,49588995082_593c31273e_o.jpg,2019:12:22 14:26:16,37.791725,-122.413361111111
/Users/eddiedickey/Flickr/2019,49588751731_15bb5df45c_o.jpg,2019:12:21 20:02:28,37.9157333333333,-122.508269444444
/Users/eddiedickey/Flickr/2019,49588752841_b32675038a_o.jpg,2019:11:29 08:56:36,40.6428194444444,-111.284722222222
/Users/eddiedickey/Flickr/2019,49588266168_cbf194dd4f_o.jpg,2019:12:25 09:42:29,38.9050444444444,-119.982505555556
/Users/eddiedickey/Flickr/2019,49588998802_a9a6008fff_o.jpg,2019:11:28 13:21:58,40.5756083333333,-111.792122222222
/Users/eddiedickey/Flickr/2019,49588757686_21ea03ced2_o.jpg,2019:12:25 09:42:28,38.9050444444444,-119.982505555556
/Users/eddiedickey/Flickr/2019,49588751236_f59570fd13_o.jpg,2019:12:22 14:26:25,37.7918194444444,-122.413322222222
/Users/eddiedickey/Flickr/2019,49588260738_29b90e4721_o.jpg,2019:12:01 10:10:56,40.4319194444444,-122.287436111111
/Users/eddiedickey/Flickr/2019,49588758381_af233ee7eb_o.jpg,2019:12:25 16:05:35,38.9049722222222,-119.982702777778
/Users/eddiedickey/Flickr/2019,49587264406_4a7cd79dfb_o.jpg,2019:12:23 21:30:53,37.9157916666667,-122.508125
/Users/eddiedickey/Flickr/2019,img_1100_49586111503_o.jpg,2019:09:26 16:30:04,42.1864444444444,-122.690666666667
/Users/eddiedickey/Flickr/2019,49587511267_50d7972b46_o.jpg,2019:12:23 21:31:00,37.9157527777778,-122.508163888889
/Users/eddiedickey/Flickr/2019,49588759021_4f4b03e655_o.jpg,2019:12:28 13:33:28,38.0197222222222,-122.521980555556
/Users/eddiedickey/Flickr/2019,49588259168_202bdcbe3c_o.jpg,2019:12:22 14:26:25,37.7918194444444,-122.413322222222
/Users/eddiedickey/Flickr/2019,49588259233_e94d6df56b_o.jpg,2019:12:22 14:26:25,37.7918194444444,-122.413322222222
/Users/eddiedickey/Flickr/2019,49588265788_d4d66a3ba4_o.jpg,2019:12:25 09:37:39,38.9048611111111,-119.982711111111
/Users/eddiedickey/Flickr/2019,49588757641_2e67eef0ee_o.jpg,2019:12:25 09:37:49,38.9048527777778,-119.982727777778
/Users/eddiedickey/Flickr/2019,49588753616_07195dbda6_o.jpg,2019:11:29 08:56:28,40.6428194444444,-111.284722222222
/Users/eddiedickey/Flickr/2019,49588993752_344907e285_o.jpg,2019:12:22 14:35:15,37.7917416666667,-122.413361111111
/Users/eddiedickey/Flickr/2019,49588261258_f7a2534bc8_o.jpg,2019:11:29 17:47:10,40.6428944444444,-111.284827777778
/Users/eddiedickey/Flickr/2019,49588264313_9b6123840a_o.jpg,2019:11:28 13:21:51,40.5756083333333,-111.792122222222
/Users/eddiedickey/Flickr/2019,49588750461_5b640c4c6f_o.jpg,2019:12:22 14:33:19,37.7916972222222,-122.413308333333
/Users/eddiedickey/Flickr/2019,49588756651_db72e1db62_o.jpg,2019:11:28 10:08:17,40.642875,-111.284727777778
/Users/eddiedickey/Flickr/2019,49588266093_871d1c0e58_o.jpg,2019:12:25 09:42:47,38.905,-119.982527777778
/Users/eddiedickey/Flickr/2019,49588995672_33762f2347_o.jpg,2019:12:21 20:02:03,37.9157305555556,-122.508019444444
/Users/eddiedickey/Flickr/2019,49588999167_0258b15837_o.jpg,2019:11:28 13:21:56,40.5756083333333,-111.792122222222
/Users/eddiedickey/Flickr/2019,49588259993_0dde9eab17_o.jpg,2019:12:22 14:26:15,37.7916972222222,-122.413361111111
/Users/eddiedickey/Flickr/2019,49588264683_2dae0e3b8d_o.jpg,2019:11:28 13:19:33,40.57555,-111.792052777778
/Users/eddiedickey/Flickr/2019,49587263556_1030ea607c_o.jpg,2019:12:24 18:53:00,38.9044583333333,-119.982894444444
/Users/eddiedickey/Flickr/2019,49588752296_f554ae8939_o.jpg,2019:12:20 19:12:20,37.9336888888889,-122.517205555556
/Users/eddiedickey/Flickr/2019,49588262718_06d4e42010_o.jpg,2019:11:29 08:56:14,40.6427916666667,-111.284713888889
/Users/eddiedickey/Flickr/2019,49587510707_8f89959b76_o.jpg,2019:12:25 09:33:55,38.9048222222222,-119.982680555556
/Users/eddiedickey/Flickr/2019,49588993762_1c7b94256c_o.jpg,2019:12:22 14:35:26,37.7918583333333,-122.413313888889
/Users/eddiedickey/Flickr/2019,49588260673_24e53a3720_o.jpg,2019:12:20 19:12:33,37.9338583333333,-122.517288888889
/Users/eddiedickey/Flickr/2019,49588998677_468921fd68_o.jpg,2019:11:28 20:00:59,40.642875,-111.284713888889
/Users/eddiedickey/Flickr/2019,49588261628_cf0a103e03_o.png,,,
/Users/eddiedickey/Flickr/2019,49588758736_5c32d74ac3_o.jpg,2019:12:26 14:39:16,38.4890527777778,-121.804894444444
/Users/eddiedickey/Flickr/2019,49588995902_4aaa5235a1_o.jpg,2019:12:01 13:40:41,42.1872166666667,-122.691597222222
/Users/eddiedickey/Flickr/2019,49589001492_f84eaa0048_o.jpg,2019:12:25 10:01:39,38.9050222222222,-119.982597222222
/Users/eddiedickey/Flickr/2019,49588752741_c92972c96b_o.jpg,2019:11:29 17:47:18,40.6429361111111,-111.284805555556
/Users/eddiedickey/Flickr/2019,49588264208_303958272f_o.jpg,2019:11:28 16:47:23,38.0254055555556,-122.5552
/Users/eddiedickey/Flickr/2019,49588261133_0f5d0e6fb7_o.jpg,2019:12:01 13:40:38,42.1869416666667,-122.691925
/Users/eddiedickey/Flickr/2019,49588261953_663a507601_o.jpg,2019:11:29 08:56:28,40.6428194444444,-111.284722222222
/Users/eddiedickey/Flickr/2019,49589001862_27ce474fee_o.jpg,2019:12:25 10:47:59,38.9049305555556,-119.982688888889
/Users/eddiedickey/Flickr/2019,49588993767_76d5244887_o.jpg,2019:12:23 21:30:41,37.9158222222222,-122.508080555556
/Users/eddiedickey/Flickr/2019,49588999472_0e61dee801_o.jpg,2019:11:28 13:21:52,40.5756083333333,-111.792122222222
/Users/eddiedickey/Flickr/2019,49589001582_6998e69de2_o.jpg,2019:12:25 10:01:29,38.9050222222222,-119.982597222222
/Users/eddiedickey/Flickr/2019,49588756746_a310548f73_o.jpg,2019:12:25 09:34:00,38.9048361111111,-119.982658333333
/Users/eddiedickey/Flickr/2019,49588755506_41b09e4171_o.jpg,2019:11:28 13:21:58,40.5756083333333,-111.792122222222
/Users/eddiedickey/Flickr/2019,49589001932_f781f02e4c_o.jpg,2019:12:25 10:47:52,38.9047361111111,-119.982613888889
/Users/eddiedickey/Flickr/2019,49588259108_5414edc313_o.jpg,2019:12:22 14:33:57,37.7916972222222,-122.413308333333
/Users/eddiedickey/Flickr/2019,49588754276_8092b6d3b0_o.jpg,2019:11:29 08:56:23,40.6427916666667,-111.284713888889
/Users/eddiedickey/Flickr/2019,49588751701_42a5f14636_o.jpg,2019:12:21 20:02:52,37.9156388888889,-122.508255555556
/Users/eddiedickey/Flickr/2019,49588758421_dfb684a7a5_o.jpg,2019:12:25 16:05:36,38.9049722222222,-119.982702777778
/Users/eddiedickey/Flickr/2019,49587511127_0a34070f87_o.jpg,2019:12:23 21:30:44,37.915825,-122.508111111111
/Users/eddiedickey/Flickr/2019,49588259303_79fe178a26_o.jpg,2019:12:22 14:26:25,37.7918194444444,-122.413322222222
/Users/eddiedickey/Flickr/2019,49588750151_6b4e25eb96_o.jpg,2019:12:22 14:35:20,37.7917361111111,-122.413344444444
/Users/eddiedickey/Flickr/2019,49588755946_08852e115f_o.jpg,2019:11:28 13:21:53,40.5756083333333,-111.792122222222
/Users/eddiedickey/Flickr/2019,49588758606_7ee5fd232e_o.jpg,2019:12:25 10:48:11,38.9048694444444,-119.982666666667
/Users/eddiedickey/Flickr/2019,49588258503_e0babfdd74_o.jpg,2019:12:22 16:17:28,37.7916944444444,-122.413369444444
/Users/eddiedickey/Flickr/2019,49588759151_11a03edb4d_o.jpg,2019:12:28 14:01:16,38.0198222222222,-122.523269444444
/Users/eddiedickey/Flickr/2019,49588750166_15ca92a6c0_o.jpg,2019:12:22 16:17:30,37.7916944444444,-122.413369444444
/Users/eddiedickey/Flickr/2019,49588995892_1943f225ec_o.jpg,2019:11:29 20:17:03,40.6428833333333,-111.284736111111
/Users/eddiedickey/Flickr/2019,49589002142_d7a08db160_o.jpg,2019:12:28 11:28:30,37.9181027777778,-122.50875
/Users/eddiedickey/Flickr/2019,49588263373_05f6be3cee_o.jpg,2019:11:29 08:33:46,40.6428611111111,-111.284927777778
/Users/eddiedickey/Flickr/2019,49588264358_bc854e3b5f_o.jpg,2019:11:28 13:21:51,40.5756083333333,-111.792122222222
/Users/eddiedickey/Flickr/2019,49588757356_cc15e4c591_o.jpg,2019:12:25 09:37:44,38.9048611111111,-119.982697222222
/Users/eddiedickey/Flickr/2019,49588994322_43495be9e3_o.jpg,2019:12:22 14:26:25,37.7918194444444,-122.413322222222
/Users/eddiedickey/Flickr/2019,49588752936_995e5d212f_o.jpg,2019:11:29 08:56:32,40.6428194444444,-111.284722222222
/Users/eddiedickey/Flickr/2019,49587263651_ddf80f2951_o.jpg,2019:12:25 09:13:48,38.9048611111111,-119.982680555556
/Users/eddiedickey/Flickr/2019,49588751611_71fbd6da04_o.jpg,2019:12:22 14:26:15,37.7916972222222,-122.413361111111
/Users/eddiedickey/Flickr/2019,49588751536_c7144d88e1_o.jpg,2019:12:22 14:26:15,37.7916972222222,-122.413361111111
/Users/eddiedickey/Flickr/2019,49588750821_9db185f019_o.jpg,2019:12:22 14:32:56,37.7916916666667,-122.413308333333
/Users/eddiedickey/Flickr/2020,video_49588759606.mov,2019:05:26 00:14:49,36.0571,-95.9741
/Users/eddiedickey/Flickr/2020,49586162048_18eb047233_o.jpg,2020:01:26 12:26:59,37.7880444444444,-122.403144444444
/Users/eddiedickey/Flickr/2020,49586111803_acb4a30e34_o.jpg,2020:02:22 19:28:00,37.9157055555556,-122.508208333333
/Users/eddiedickey/Flickr/2020,49586901457_40b5cea519_o.jpg,2020:01:26 12:41:20,37.7794527777778,-122.414755555556
/Users/eddiedickey/Flickr/2020,49586871192_0f93ab5cec_o.jpg,2020:01:28 12:54:30,37.7762,-122.414527777778
/Users/eddiedickey/Flickr/2020,49586847727_e5b696ac22_o.jpg,2020:02:23 11:30:41,37.9137944444444,-122.497208333333
/Users/eddiedickey/Flickr/2020,49586612151_f8110e46e9_o.jpg,2020:01:28 18:07:38,37.7944638888889,-122.3947
/Users/eddiedickey/Flickr/2020,49586284263_612a03cfb1_o.jpg,2020:01:23 07:28:58,37.9447166666667,-122.508186111111
/Users/eddiedickey/Flickr/2020,49586284228_634cd863c7_o.jpg,2020:01:09 07:24:38,37.9446527777778,-122.508133333333
/Users/eddiedickey/Flickr/2020,49586131648_8c5bf9c92d_o.jpg,2020:01:28 12:52:15,37.7830472222222,-122.404061111111
/Users/eddiedickey/Flickr/2020,49587022442_b1b8fcfe36_o.jpg,2020:01:21 11:46:26,37.9156527777778,-122.508225
/Users/eddiedickey/Flickr/2020,49586851092_7cf464c9e1_o.jpg,2020:02:23 11:17:38,37.9161138888889,-122.498366666667
/Users/eddiedickey/Flickr/2020,49586108403_b5e0219359_o.jpg,2020:02:23 11:30:34,37.9137944444444,-122.497208333333
/Users/eddiedickey/Flickr/2020,49586206413_4f4eefef8e_o.jpg,2020:01:26 11:35:22,37.7863222222222,-122.400038888889
/Users/eddiedickey/Flickr/2020,49586851047_1db79a2b8d_o.jpg,2020:02:23 11:30:25,37.9137722222222,-122.497213888889
/Users/eddiedickey/Flickr/2020,video_49588269723.mov,2019:12:20 22:19:57,37.9174,-122.5085
/Users/eddiedickey/Flickr/2020,49586850217_c0a52ec580_o.png,,,
/Users/eddiedickey/Flickr/2020,49586108323_c4412b8cb2_o.jpg,2020:02:23 11:30:30,37.9137916666667,-122.497208333333
/Users/eddiedickey/Flickr/2020,49586118673_8db4e3912d_o.jpg,2020:02:09 12:36:33,37.9262472222222,-122.506758333333
/Users/eddiedickey/Flickr/2020,49586206383_5d11286324_o.jpg,2020:01:26 11:35:45,37.7862277777778,-122.400269444444
/Users/eddiedickey/Flickr/2020,49586602081_1fca45ee38_o.jpg,2020:02:23 11:30:32,37.9137916666667,-122.497208333333
/Users/eddiedickey/Flickr/2020,49586776421_2c309f81b7_o.jpg,2020:01:26 11:35:23,37.7863222222222,-122.400038888889
/Users/eddiedickey/Flickr/2020,49586131663_a97e7e3568_o.jpg,2020:01:28 12:51:59,37.7870972222222,-122.397880555556
/Users/eddiedickey/Flickr/2020,49586131608_989c56df5f_o.jpg,2020:01:28 12:54:27,37.7793666666667,-122.409691666667
/Users/eddiedickey/Flickr/2020,video_49589003142.mov,2020:02:09 20:21:18,37.9117,-122.4937
/Users/eddiedickey/Flickr/2020,49586871132_8a74d74b04_o.jpg,2020:01:28 12:51:49,37.7849,-122.401236111111
/Users/eddiedickey/Flickr/2020,49586206473_daefb7501d_o.jpg,2020:01:26 11:46:45,37.7860138888889,-122.400627777778
/Users/eddiedickey/Flickr/2020,49690837026_386c2e39f9_o.jpg,2020:03:22 12:08:48,37.9138222222222,-122.497322222222
/Users/eddiedickey/Flickr/2020,49586111078_087d16d231_o.png,,,
/Users/eddiedickey/Flickr/2020,49586162138_1a0f7552aa_o.jpg,2020:01:26 12:36:20,37.7789027777778,-122.414658333333
/Users/eddiedickey/Flickr/2020,49586206418_14772d74f6_o.jpg,2020:01:26 11:36:02,37.7862583333333,-122.400305555556
/Users/eddiedickey/Flickr/2020,video_49589003742.mov,2019:12:20 22:19:14,37.9173,-122.5085
/Users/eddiedickey/Flickr/2020,49586850697_f7826dea9b_o.jpg,2020:02:11 20:49:06,37.9157111111111,-122.508408333333
/Users/eddiedickey/Flickr/2020,49586901707_d7627bb3fa_o.jpg,2020:01:26 12:26:57,37.7880333333333,-122.403227777778
/Users/eddiedickey/Flickr/2020,49588999787_6ddc4d915f_o.jpg,2020:01:01 10:19:45,37.9178305555556,-122.493233333333
/Users/eddiedickey/Flickr/2020,49586108348_c4a0d5c74d_o.jpg,2020:02:23 11:30:28,37.9137916666667,-122.497208333333
/Users/eddiedickey/Flickr/2020,49588756336_641611c9ba_o.jpg,2020:01:01 10:19:47,37.9178305555556,-122.493233333333
/Users/eddiedickey/Flickr/2020,49586118493_5bb71deab6_o.jpg,2020:01:28 18:07:32,37.7944638888889,-122.3947
/Users/eddiedickey/Flickr/2020,49586847822_98567291d8_o.jpg,2020:02:23 11:30:38,37.9137944444444,-122.497208333333
/Users/eddiedickey/Flickr/2020,49586698686_4f864126df_o.jpg,2020:01:26 11:49:09,37.7858972222222,-122.40075
/Users/eddiedickey/Flickr/2020,49586871227_8c7103869c_o.jpg,2020:01:28 12:54:19,37.7793666666667,-122.409691666667
/Users/eddiedickey/Flickr/2020,49586111578_796b1a91e8_o.jpg,2020:02:22 10:20:46,37.9689638888889,-122.531783333333
/Users/eddiedickey/Flickr/2020,49586653971_41bba846cc_o.jpg,2020:01:26 12:42:00,37.77935,-122.41465
/Users/eddiedickey/Flickr/2020,49586108438_b6b25bd25a_o.jpg,2020:02:23 11:30:40,37.9137944444444,-122.497208333333
/Users/eddiedickey/Flickr/2020,49586284078_edf81c77b7_o.jpg,2020:01:10 10:26:24,37.9157027777778,-122.508216666667
/Users/eddiedickey/Flickr/2020,49586946547_8bbb7a24e6_o.jpg,2020:01:26 11:46:44,37.7860138888889,-122.400627777778
/Users/eddiedickey/Flickr/2020,49586118633_6af2b495a1_o.jpg,2020:02:09 12:12:46,37.8967055555556,-122.490813888889
/Users/eddiedickey/Flickr/2020,49586847807_ee30353c3e_o.jpg,2020:02:23 11:30:36,37.9137944444444,-122.497208333333
/Users/eddiedickey/Flickr/2020,49586699006_e4b77b91f9_o.jpg,2020:01:26 11:36:26,37.7863277777778,-122.400466666667
/Users/eddiedickey/Flickr/2020,49586775866_1fdba2c874_o.png,,,
/Users/eddiedickey/Flickr/2020,49588759101_5150e22b48_o.jpg,2020:01:01 12:31:32,37.8899611111111,-122.105269444444
/Users/eddiedickey/Flickr/2020,49586858117_e911652a6c_o.jpg,2020:02:08 21:37:05,37.9345666666667,-122.535233333333
/Users/eddiedickey/Flickr/2020,49586624656_99fa1e49e5_o.jpg,2020:01:28 12:52:24,37.7830472222222,-122.404061111111
/Users/eddiedickey/Flickr/2020,49586858362_5572ab2b49_o.jpg,2020:02:09 12:13:00,37.9119527777778,-122.491263888889
/Users/eddiedickey/Flickr/2020,video_49588269713.mov,2019:12:20 22:19:52,37.9174,-122.5084
/Users/eddiedickey/Flickr/2020,49586775881_4bd26354a0_o.png,,,
/Users/eddiedickey/Flickr/2020,49586131628_06731920df_o.jpg,2020:01:28 12:51:50,37.7849,-122.401236111111
/Users/eddiedickey/Flickr/2020,49586901332_5e83c4e42f_o.jpg,2020:01:26 11:57:57,37.7858972222222,-122.401091666667
/Users/eddiedickey/Flickr/2020,49586851087_241a7a07b8_o.jpg,2020:02:18 17:33:34,37.7918472222222,-122.40245
/Users/eddiedickey/Flickr/2020,49586206268_435f813249_o.jpg,2020:01:26 11:35:44,37.7862277777778,-122.400269444444
/Users/eddiedickey/Flickr/2020,video_49588761746.mov,2019:12:24 05:12:19,37.9157,-122.5082
/Users/eddiedickey/Flickr/2020,49586612246_348f5f2c2d_o.jpg,2020:02:09 12:12:45,37.8967055555556,-122.490813888889
/Users/eddiedickey/Flickr/2020,49586161888_e4d9b99195_o.jpg,2020:01:26 16:44:02,37.7998,-122.439291666667
/Users/eddiedickey/Flickr/2020,49586161998_e81dcd83d9_o.jpg,2020:01:26 12:41:17,37.7794305555556,-122.414763888889
/Users/eddiedickey/Flickr/2020,49586612091_b65527b46e_o.jpg,2020:01:28 18:07:28,37.7944638888889,-122.394730555556
/Users/eddiedickey/Flickr/2020,49586284423_10d2d36044_o.jpg,2020:01:18 12:48:31,38.2276472222222,-122.620522222222
/Users/eddiedickey/Flickr/2018,video_40945337311.mov,2018:03:13 03:31:14,19.9257,-155.8664
/Users/eddiedickey/Flickr/2018,25754618788_32c2451283_o.jpg,2018:01:01 12:53:18,34.1649805555556,-118.168419444444
/Users/eddiedickey/Flickr/2018,38917876464_d4ce0d258d_o.jpg,2018:01:01 14:41:27,34.1617666666667,-118.168488888889
/Users/eddiedickey/Flickr/2018,video_42796385344.mov,2018:07:14 02:48:55,32.9609,-97.048
/Users/eddiedickey/Flickr/2018,41277778882_d237ed7e54_o.jpg,2018:03:31 17:39:57,37.8052333333333,-122.463363888889
/Users/eddiedickey/Flickr/2018,27448149428_b761d48722_o.jpg,2018:03:31 16:09:13,37.8083222222222,-122.470641666667
/Users/eddiedickey/Flickr/2018,41277780062_de60dbbb6b_o.jpg,2018:03:31 16:32:52,37.8052333333333,-122.468583333333
/Users/eddiedickey/Flickr/2018,40606801944_28566a0dae_o.jpg,2018:03:31 17:49:20,37.8049166666667,-122.459258333333
/Users/eddiedickey/Flickr/2018,27448136678_4cb6fdc592_o.jpg,2018:03:31 17:49:19,37.8049166666667,-122.459258333333
/Users/eddiedickey/Flickr/2018,27448148028_d781104331_o.jpg,2018:03:31 16:32:34,37.8052833333333,-122.468605555556
/Users/eddiedickey/Flickr/2018,27448134558_da221b230a_o.jpg,2018:03:31 17:40:08,37.8052222222222,-122.463302777778
/Users/eddiedickey/Flickr/2018,38917877214_d8b8381ba1_o.jpg,2018:01:01 14:40:17,34.1617194444444,-118.168341666667
/Users/eddiedickey/Flickr/2018,24757785257_443bc01078_o.jpg,2018:01:01 13:48:52,34.1599805555556,-118.167533333333
/Users/eddiedickey/Flickr/2018,25754637418_ff88e5e44e_o.jpg,2018:01:01 12:31:47,34.1652611111111,-118.169691666667
/Users/eddiedickey/Flickr/2018,27448147328_60768b591e_o.jpg,2018:03:31 17:35:42,37.8057166666667,-122.46585
/Users/eddiedickey/Flickr/2018,25754618848_35a1f1ea30_o.jpg,2018:01:01 12:53:13,34.1650055555556,-118.168433333333
/Users/eddiedickey/Flickr/2018,25754615248_694c9983df_o.jpg,2018:01:01 14:07:52,34.1617916666667,-118.168030555556
/Users/eddiedickey/Flickr/2018,27448149998_6fb64fa251_o.jpg,2018:03:31 16:09:09,37.8083222222222,-122.470641666667
/Users/eddiedickey/Flickr/2018,video_40055150852.mov,2018:01:04 00:43:21,37.7926,-122.4016
/Users/eddiedickey/Flickr/2018,41277771122_72e4c8230b_o.jpg,2018:03:31 17:49:29,37.8048888888889,-122.459288888889
