SourceFile,CreateDate,GPSLatitude,GPSLongitude
/Users/eddiedickey/Feb2020/Movie-files/Movies/more movies/IMG_0827.MOV,2011:03:21 15:53:13,37.796,-122.3927
/Users/eddiedickey/Feb2020/Movie-files/Movies/more movies/IMG_0629.MOV,2011:01:22 00:29:08,37.7969,-122.3912
/Users/eddiedickey/Feb2020/Movie-files/Movies/more movies/IMG_0198.MOV,2010:10:27 02:01:59,37.7947,-122.3934
/Users/eddiedickey/Feb2020/Movie-files/Movies/more movies/IMG_0775.MOV,2011:03:06 02:39:50,37.8791,-122.293
/Users/eddiedickey/Feb2020/Movie-files/Movies/more movies/IMG_0952.MOV,2011:04:16 07:16:12,37.8738,-122.2823
/Users/eddiedickey/Feb2020/Movie-files/Movies/more movies/IMG_0777.MOV,2011:03:06 05:23:49,37.8792,-122.2929
/Users/eddiedickey/Feb2020/Movie-files/Movies/more movies/IMG_0993.MOV,2011:04:30 00:39:54,37.7963,-122.3929
/Users/eddiedickey/Feb2020/Movie-files/Movies/more movies/IMG_0819.MOV,2011:03:19 03:14:01,37.8792,-122.2929
/Users/eddiedickey/Feb2020/Movie-files/Movies/more movies/IMG_0776.MOV,2011:03:06 02:39:56,37.8791,-122.293
/Users/eddiedickey/Feb2020/Movie-files/Movies/more movies/IMG_0945.MOV,2011:04:16 07:14:00,37.8738,-122.2823
/Users/eddiedickey/Feb2020/Movie-files/Movies/more movies/IMG_0922.MOV,2011:04:02 07:06:17,37.8738,-122.2823
/Users/eddiedickey/Feb2020/Movie-files/Movies/more movies/IMG_0063.MOV,2010:09:12 22:02:58,37.8908,-122.2887
/Users/eddiedickey/Feb2020/Movie-files/Movies/more movies/IMG_0062.MOV,2010:09:12 21:00:45,37.891,-122.2874
/Users/eddiedickey/Feb2020/Movie-files/Movies/more movies/IMG_0699.MOV,2011:02:06 00:29:50,38.0227,-122.5503
/Users/eddiedickey/Feb2020/Movie-files/Movies/more movies/IMG_0882.MOV,2011:03:24 23:09:41,33.4447,-111.9419
/Users/eddiedickey/Feb2020/Movie-files/Movies/more movies/IMG_0138.MOV,2010:10:06 19:29:12,37.803,-122.4015
/Users/eddiedickey/Feb2020/Movie-files/Movies/more movies/IMG_0064.MOV,2010:09:12 22:03:36,37.8908,-122.2887
/Users/eddiedickey/Feb2020/Movie-files/Movies/The Birds.mov,2007:01:05 03:38:57,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0973.MOV,2011:04:20 00:40:11,37.8786,-122.4209
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0783.MOV,2011:03:07 04:46:12,37.8921,-122.2997
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0959.MOV,2011:04:16 07:52:32,37.8738,-122.2823
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0780.MOV,2011:03:06 06:52:27,37.8792,-122.2929
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0820.MOV,2011:03:19 22:19:51,38.0225,-122.5503
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_1042.MOV,2011:05:21 00:23:05,37.7959,-122.393
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0994.MOV,2011:04:30 00:47:50,37.796,-122.3927
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0953.MOV,2011:04:16 07:18:58,37.8738,-122.2823
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0827.MOV,2011:03:21 15:53:13,37.796,-122.3927
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0629.MOV,2011:01:22 00:29:08,37.7969,-122.3912
/Users/eddiedickey/Feb2020/Movie-files/Movies/IMG_0198.MOV,2010:10:27 02:01:59,37.7947,-122.3934
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies190.MOV,2007:01:08 20:55:28,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies011.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies005.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies171.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies159.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies231.MOV,2007:06:19 11:48:30,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies225.MOV,2007:05:28 14:08:46,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies219.MOV,2007:05:26 15:15:17,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies039.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies213.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies207.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies206.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies212.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies218.MOV,2007:05:26 15:14:47,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies038.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies224.MOV,2007:05:28 13:24:12,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies230.MOV,2007:06:19 11:46:40,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies158.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies004.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies170.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies187.MOV,2007:01:06 17:41:39,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies144.MOV,2006:08:27 15:06:49,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies178.MOV,2006:12:23 13:31:36,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies199.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies172.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies006.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies226.MOV,2007:05:28 14:09:58,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies232.MOV,2007:06:19 11:49:56,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies012.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies204.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies210.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies238.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies239.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies211.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies205.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies013.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies227.MOV,2007:05:28 14:12:27,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies173.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies007.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies198.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies179.MOV,2006:12:23 13:50:25,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies145.MOV,2006:08:27 15:16:12,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies186.MOV,2007:01:06 17:19:07,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies141.MOV,2006:08:27 11:47:47,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies003.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies223.MOV,2007:05:26 15:17:38,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies017.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies201.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies021.mov,2005:07:28 12:22:30,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies215.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies214.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies200.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies016.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies236.MOV,2007:07:01 16:38:30,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies222.MOV,2007:05:26 15:17:22,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies002.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies140.MOV,2006:08:27 11:47:41,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies181.MOV,2007:01:01 14:08:17,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies142.MOV,2006:08:27 14:56:59,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies174.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies028.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies234.MOV,2007:07:01 13:55:55,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies014.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies220.MOV,2007:05:26 15:15:40,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies216.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies202.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies203.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies221.MOV,2007:05:26 15:16:59,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies235.MOV,2007:07:01 16:38:14,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies015.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies029.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies175.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies001.MPG,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies143.MOV,2006:08:27 15:04:45,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies130.MOV,2006:08:13 14:52:17,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies118.MOV,2006:07:17 18:35:26,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies106.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies072.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies066.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies067.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies247.MOV,2007:11:04 10:40:15,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies073.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies098.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies131.MOV,2006:08:13 14:58:08,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies133.MOV,2006:08:20 17:05:11,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies127.MOV,2006:08:04 20:16:56,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies105.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies139.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies065.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies071.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies059.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies010.jpg,2004:09:16 22:38:26,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies058.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies070.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies250.MOV,2007:11:10 13:19:53,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies064.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies138.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies104.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies132.MOV,2006:08:19 14:19:18,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies100.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies048.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies060.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies240.MOV,2007:07:06 14:54:54,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies254.MOV,2007:12:21 10:21:31,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies074.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies255.MOV,2007:12:21 10:21:35,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies075.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies061.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies241.MOV,2007:07:06 16:04:01,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies049.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies101.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies123.MOV,2006:07:28 21:33:19,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies137.MOV,2006:08:26 16:29:32,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies109.MOV,2006:07:16 13:06:06,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies103.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies077.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies257.MOV,2007:12:21 10:25:47,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies243.MOV,2007:08:11 13:25:07,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies063.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies242.MOV,2007:08:11 13:00:58,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies062.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies076.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies256.MOV,2007:12:21 10:25:41,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies089.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies102.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies108.MOV,2006:07:15 16:29:13,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies111.MOV,2006:07:16 13:06:35,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies090.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies053.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies047.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies251.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies245.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies244.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies046.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies052.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies091.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies126.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies110.MOV,2006:07:16 13:06:06,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies112.MOV,2006:07:16 13:06:35,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies124.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies093.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies044.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies050.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies099.MOV,2006:07:08 09:24:49,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies246.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies252.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies253.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies051.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies045.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies092.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies119.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies125.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies107.MOV,2006:07:15 16:29:13,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies113.MOV,2006:07:16 13:08:08,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies117.MOV,2006:07:17 18:35:26,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies135.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies121.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies096.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies249.MOV,2007:11:04 10:53:39,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies069.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies041.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies055.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies088.MOV,2006:07:02 18:40:05,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies054.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies040.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies248.MOV,2007:11:04 10:40:28,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies068.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies097.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies120.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies134.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies116.MOV,2006:07:16 13:11:06,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies128.MOV,2006:08:12 12:46:55,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies114.MOV,2006:07:16 13:08:08,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies122.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies136.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies095.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies056.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies042.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies043.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies057.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies094.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies115.MOV,2006:07:16 13:11:06,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies129.MOV,2006:08:12 12:53:37,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies166.MOV,2006:12:03 14:41:10,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies193.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies150.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies030.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies024.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies018.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies087.jpg,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies078.jpg,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies233.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies079.jpg,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies086.jpg,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies019.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies025.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies031.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies151.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies192.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies167.MOV,2006:12:03 15:28:13,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies165.MOV,2006:12:03 14:40:54,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies184.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies153.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies147.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies027.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies033.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies084.jpg,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies085.jpg,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies032.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies026.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies146.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies152.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies185.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies191.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies164.MOV,2006:12:03 14:39:31,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies148.MOV,2006:10:01 13:45:50,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies160.MOV,2006:11:23 17:53:00,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies195.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies156.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies022.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies036.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies081.jpg,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies208.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies209.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies080.jpg,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies037.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies217.MOV,2007:05:26 15:13:13,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies023.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies157.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies180.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies194.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies161.MOV,2006:11:24 20:35:10,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies149.MOV,2006:10:01 18:43:48,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies188.MOV,2007:01:08 20:50:57,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies163.MOV,2006:12:03 13:50:34,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies177.MOV,2006:12:23 13:31:24,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies182.AVI,,,
/Users/eddiedickey/Feb2020/Movie-files/Movies/iphoto movies/moremovies196.AVI,,,
