Directory,File,FileSize
/Users/eddiedickey/Flickr/2014,diwali_15727733112_o.jpg,2010652
/Users/eddiedickey/Flickr/2014,a-break-between-storms_15666985340_o.jpg,1301230
/Users/eddiedickey/Flickr/2014,football_15615279656_o.jpg,767820
/Users/eddiedickey/Flickr/2014,emerald-bay_15199569929_o.jpg,1601448
/Users/eddiedickey/Flickr/2014,football_15453417000_o.jpg,855057
/Users/eddiedickey/Flickr/2014,bridge-over-stream-bed_14313802881_o.jpg,2554570
/Users/eddiedickey/Flickr/2014,hatch-chilies_15023304642_o.jpg,2057668
/Users/eddiedickey/Flickr/2014,muddy-boots_15983428265_o.jpg,167278
/Users/eddiedickey/Flickr/2014,juniors_13938073321_o.jpg,2056177
/Users/eddiedickey/Flickr/2014,football_15018252324_o.jpg,725301
/Users/eddiedickey/Flickr/2014,arrow-to-your-heart_13938990021_o.jpg,1293312
/Users/eddiedickey/Flickr/2014,view-from-kitchen_15733310228_o.jpg,1306513
/Users/eddiedickey/Flickr/2014,football_15325576537_o.jpg,747836
/Users/eddiedickey/Flickr/2014,glass_14502120028_o.jpg,1381381
/Users/eddiedickey/Flickr/2014,football_15420127690_o.jpg,759989
/Users/eddiedickey/Flickr/2014,spinnaker-point_14686336844_o.jpg,1719851
/Users/eddiedickey/Flickr/2014,football_15337417267_o.jpg,2191461
/Users/eddiedickey/Flickr/2014,home-skies_14134240750_o.jpg,1058728
/Users/eddiedickey/Flickr/2014,view-from-the-new-living-room_15418640376_o.jpg,1598876
/Users/eddiedickey/Flickr/2014,my-bro--josie-whails_15186975128_o.jpg,1614136
/Users/eddiedickey/Flickr/2014,football_15723334032_o.jpg,764881
/Users/eddiedickey/Flickr/2014,a-path_14616933266_o.jpg,2562187
/Users/eddiedickey/Flickr/2014,tee-shot_14390432829_o.jpg,2572958
/Users/eddiedickey/Flickr/2014,the-banks-of-corte-madera-creek_14390410578_o.jpg,2898739
/Users/eddiedickey/Flickr/2014,football_15536356308_o.jpg,881166
/Users/eddiedickey/Flickr/2014,football_15719869321_o.jpg,845890
/Users/eddiedickey/Flickr/2014,view-from-ring-mtn_14338001263_o.jpg,2028332
/Users/eddiedickey/Flickr/2014,football_15419087119_o.jpg,763033
/Users/eddiedickey/Flickr/2014,back-on-ring-mtn_15257366058_o.jpg,1922473
/Users/eddiedickey/Flickr/2014,football-practice_14782660172_o.jpg,1247648
/Users/eddiedickey/Flickr/2014,kayak_14294489476_o.jpg,566891
/Users/eddiedickey/Flickr/2014,football_15723334152_o.jpg,632754
/Users/eddiedickey/Flickr/2014,tennessee-valley_14390614407_o.jpg,2663768
/Users/eddiedickey/Flickr/2014,tennessee-valley-beach_14636702541_o.jpg,2148251
/Users/eddiedickey/Flickr/2014,football_15605714875_o.jpg,807147
/Users/eddiedickey/Flickr/2014,video_22134434949.mov,3344960
/Users/eddiedickey/Flickr/2014,almond-milk-latte_14342604343_o.jpg,1491540
/Users/eddiedickey/Flickr/2014,nose-tackle---sacked-qb_14986800767_o.jpg,1958670
/Users/eddiedickey/Flickr/2014,muir-beach_14131121107_o.jpg,1583799
/Users/eddiedickey/Flickr/2014,tennessee-valley_14320707955_o.jpg,2341176
/Users/eddiedickey/Flickr/2014,summer-time-ice-cream_14636729821_o.jpg,1316994
/Users/eddiedickey/Flickr/2014,football_15419719677_o.jpg,837876
/Users/eddiedickey/Flickr/2014,football_15636313721_o.jpg,720384
